################################################################################
# START META
#
# ID: P_4_1199_55_FCA4
# TOTAL KM: 728.5
# TOTAL TIME [h]: 16.4 
# NUMBER OF VEHICLES: 2
# REFERENCE DOI: 10.5281/zenodo.3669986
# AVAILABLE MAPS: VEHICLE SPEED - CO2 - MEAN NOX - STD - Q25 - Q75 - COUNT, ENGINE SPEED - CO2 - MEAN NOX - STD - Q25 - Q75 - COUNT
# END META
################################################################################
# START VEHICLE SPEED - CO2 - MEAN NOX - STD - Q25 - Q75 - COUNT
#
# NOTES: [SEMS monitoring]
# XLABEL: Vehicle Speed upper bin limit [km/h]
# YLABEL: CO2 upper bin limit [g/s]
# Z1LABEL: Average NOX emissions [mg/s]
# Z2LABEL: Standard deviation NOX emissions [mg/s]
# Z3LABEL: 0.25 quantile NOX emissions [mg/s]
# Z4LABEL: 0.75 quantile NOX emissions [mg/s]
# Z5LABEL: Count per bin [#]
# START DATA VEHICLE SPEED - CO2 - MEAN NOX - STD - Q25 - Q75 - COUNT
X,Y,Z1,Z2,Z3,Z4,Z5
5.259905133928571,8.286776921168675,0.0,0.0,0.0,0.0,0.0
5.259905133928571,8.488893431441081,0.0,0.0,0.0,0.0,0.0
5.259905133928571,8.691009941713489,0.0,0.0,0.0,0.0,0.0
5.259905133928571,8.893126451985895,0.0,0.0,0.0,0.0,0.0
5.259905133928571,9.095242962258302,0.0,0.0,0.0,0.0,0.0
5.259905133928571,9.297359472530708,0.0,0.0,0.0,0.0,0.0
5.259905133928571,9.499475982803116,0.0,0.0,0.0,0.0,0.0
5.259905133928571,9.701592493075522,0.0,0.0,0.0,0.0,0.0
5.259905133928571,9.90370900334793,0.0,0.0,0.0,0.0,0.0
5.259905133928571,10.105825513620335,0.0,0.0,0.0,0.0,0.0
5.259905133928571,10.307942023892743,0.0,0.0,0.0,0.0,0.0
5.259905133928571,10.510058534165148,0.0,0.0,0.0,0.0,0.0
5.259905133928571,10.712175044437556,0.0,0.0,0.0,0.0,0.0
5.259905133928571,10.914291554709962,0.0,0.0,0.0,0.0,0.0
5.259905133928571,11.11640806498237,0.0,0.0,0.0,0.0,0.0
5.259905133928571,11.318524575254775,0.0,0.0,0.0,0.0,0.0
5.259905133928571,11.520641085527183,0.0,0.0,0.0,0.0,0.0
5.259905133928571,11.722757595799589,0.0,0.0,0.0,0.0,0.0
5.259905133928571,11.924874106071996,0.0,0.0,0.0,0.0,0.0
5.259905133928571,12.126990616344402,0.0,0.0,0.0,0.0,0.0
5.259905133928571,12.32910712661681,0.0,0.0,0.0,0.0,0.0
5.259905133928571,12.531223636889216,0.0,0.0,0.0,0.0,0.0
5.259905133928571,12.733340147161623,0.0,0.0,0.0,0.0,0.0
5.259905133928571,12.93545665743403,0.0,0.0,0.0,0.0,0.0
5.259905133928571,13.137573167706435,0.0,0.0,0.0,0.0,0.0
5.259905133928571,13.339689677978843,0.0,0.0,0.0,0.0,0.0
5.259905133928571,13.541806188251249,0.0,0.0,0.0,0.0,0.0
5.259905133928571,13.743922698523656,0.0,0.0,0.0,0.0,0.0
5.259905133928571,13.946039208796062,0.0,0.0,0.0,0.0,0.0
5.259905133928571,14.14815571906847,0.0,0.0,0.0,0.0,0.0
5.259905133928571,14.350272229340876,0.0,0.0,0.0,0.0,0.0
5.259905133928571,14.552388739613283,0.0,0.0,0.0,0.0,0.0
5.259905133928571,14.754505249885689,0.0,0.0,0.0,0.0,0.0
5.259905133928571,14.956621760158097,0.0,0.0,0.0,0.0,0.0
5.259905133928571,15.158738270430502,0.0,0.0,0.0,0.0,0.0
5.259905133928571,15.36085478070291,0.0,0.0,0.0,0.0,0.0
5.259905133928571,15.562971290975316,0.0,0.0,0.0,0.0,0.0
5.259905133928571,15.765087801247724,0.0,0.0,0.0,0.0,0.0
5.259905133928571,15.96720431152013,0.0,0.0,0.0,0.0,0.0
5.259905133928571,16.169320821792535,0.0,0.0,0.0,0.0,0.0
5.259905133928571,16.371437332064943,0.0,0.0,0.0,0.0,0.0
5.259905133928571,16.57355384233735,0.0,0.0,0.0,0.0,0.0
5.259905133928571,16.775670352609758,0.0,0.0,0.0,0.0,0.0
5.259905133928571,16.977786862882162,0.0,0.0,0.0,0.0,0.0
5.259905133928571,17.17990337315457,0.0,0.0,0.0,0.0,0.0
5.259905133928571,17.382019883426977,0.0,0.0,0.0,0.0,0.0
5.259905133928571,17.584136393699385,0.0,0.0,0.0,0.0,0.0
5.259905133928571,17.78625290397179,0.0,0.0,0.0,0.0,0.0
5.259905133928571,17.988369414244197,0.0,0.0,0.0,0.0,0.0
5.259905133928571,18.190485924516604,0.0,0.0,0.0,0.0,0.0
5.259905133928571,18.392602434789012,0.0,0.0,0.0,0.0,0.0
5.259905133928571,18.594718945061416,0.0,0.0,0.0,0.0,0.0
5.259905133928571,18.796835455333824,0.0,0.0,0.0,0.0,0.0
5.259905133928571,18.99895196560623,0.0,0.0,0.0,0.0,0.0
5.259905133928571,19.20106847587864,0.0,0.0,0.0,0.0,0.0
5.259905133928571,19.403184986151043,0.0,0.0,0.0,0.0,0.0
5.259905133928571,19.60530149642345,0.0,0.0,0.0,0.0,0.0
5.259905133928571,19.80741800669586,0.0,0.0,0.0,0.0,0.0
5.259905133928571,20.009534516968262,0.0,0.0,0.0,0.0,0.0
5.259905133928571,20.21165102724067,0.0,0.0,0.0,0.0,0.0
5.259905133928571,20.413767537513078,0.0,0.0,0.0,0.0,0.0
5.259905133928571,20.615884047785485,0.0,0.0,0.0,0.0,0.0
5.259905133928571,20.81800055805789,0.0,0.0,0.0,0.0,0.0
5.259905133928571,21.020117068330297,0.0,0.0,0.0,0.0,0.0
5.259905133928571,21.222233578602705,0.0,0.0,0.0,0.0,0.0
5.259905133928571,21.424350088875112,0.0,0.0,0.0,0.0,0.0
5.259905133928571,21.626466599147516,0.0,0.0,0.0,0.0,0.0
5.259905133928571,21.828583109419924,0.0,0.0,0.0,0.0,0.0
5.259905133928571,22.03069961969233,0.0,0.0,0.0,0.0,0.0
5.259905133928571,22.23281612996474,0.0,0.0,0.0,0.0,0.0
5.259905133928571,22.434932640237143,0.0,0.0,0.0,0.0,0.0
5.259905133928571,22.63704915050955,0.0,0.0,0.0,0.0,0.0
5.259905133928571,22.83916566078196,0.0,0.0,0.0,0.0,0.0
5.259905133928571,23.041282171054366,0.0,0.0,0.0,0.0,0.0
5.259905133928571,23.24339868132677,0.0,0.0,0.0,0.0,0.0
5.259905133928571,23.445515191599178,0.0,0.0,0.0,0.0,0.0
5.259905133928571,23.647631701871585,0.0,0.0,0.0,0.0,0.0
5.259905133928571,23.849748212143993,0.0,0.0,0.0,0.0,0.0
5.259905133928571,24.051864722416397,0.0,0.0,0.0,0.0,0.0
10.519810267857142,0.0,0.0,0.0,0.0,0.0,0.0
10.519810267857142,0.2021165102724067,0.2136928411950558,0.017225146836422615,0.04820904877614427,0.04820904877614427,4.0
10.519810267857142,0.4042330205448134,9.461828215662923,0.07615033838340676,0.021727286252505376,0.021727286252505376,150.0
10.519810267857142,0.6063495308172201,64.5628449204995,0.12309151402055583,0.0169480689658959,0.0169480689658959,957.0
10.519810267857142,0.8084660410896268,68.64643192176744,0.3015659172771655,0.0462724458073835,0.0462724458073835,357.0
10.519810267857142,1.0105825513620335,101.13119440702908,1.1082448206684177,0.05759235658844925,0.05759235658844925,176.0
10.519810267857142,1.2126990616344402,50.90362525457432,1.0588752542186346,0.08042616302394864,0.08042616302394864,83.0
10.519810267857142,1.414815571906847,51.722842132131106,1.1850618055700624,0.0925155388384785,0.0925155388384785,71.0
10.519810267857142,1.6169320821792537,40.38623409449013,1.789425959189165,0.144919198407739,0.144919198407739,33.0
10.519810267857142,1.8190485924516604,73.78391673738685,3.323369561852832,0.151875196426299,0.151875196426299,51.0
10.519810267857142,2.021165102724067,147.0639303614877,4.1124241309773995,0.1339921397952255,0.1339921397952255,67.0
10.519810267857142,2.2232816129964736,39.135658959344795,1.6522795113963327,0.13977075320114876,0.13977075320114876,30.0
10.519810267857142,2.4253981232688804,96.52959581302107,5.234937522782147,0.450810088846031,0.450810088846031,32.0
10.519810267857142,2.627514633541287,56.23128411797159,2.668358122520276,1.6599816193052628,1.6599816193052628,20.0
10.519810267857142,2.829631143813694,33.80388611981701,1.9484456799034393,0.5595703142027495,0.5595703142027495,18.0
10.519810267857142,3.0317476540861006,30.3382828895379,2.2755359241582798,0.5830573698588061,0.5830573698588061,12.0
10.519810267857142,3.2338641643585073,11.83879678501214,1.6765090095571276,0.7167567956336,0.7167567956336,7.0
10.519810267857142,3.435980674630914,41.443839814120736,3.3950763672965834,0.9326525020334341,0.9326525020334341,13.0
10.519810267857142,3.638097184903321,37.58771108705348,6.907568838313995,1.481819990736445,1.481819990736445,7.0
10.519810267857142,3.8402136951757275,20.21432134632166,3.286045534318643,3.8923728853037804,3.8923728853037804,4.0
10.519810267857142,4.042330205448134,17.575563088296754,1.0177635290018399,3.8852752345045674,3.8852752345045674,4.0
10.519810267857142,4.2444467157205406,14.365306225322971,1.561353010245352,4.27740455089791,4.27740455089791,3.0
10.519810267857142,4.446563225992947,13.65024439107426,0.9149791302277915,6.501628221723009,6.501628221723009,2.0
10.519810267857142,4.648679736265354,0.0,0.0,0.0,0.0,0.0
10.519810267857142,4.850796246537761,0.0,0.0,0.0,0.0,0.0
10.519810267857142,5.0529127568101675,0.0,0.0,0.0,0.0,0.0
10.519810267857142,5.255029267082574,2.47498261421031,,2.47498261421031,2.47498261421031,1.0
10.519810267857142,5.457145777354981,6.43235806661677,,6.43235806661677,6.43235806661677,1.0
10.519810267857142,5.659262287627388,0.0,0.0,0.0,0.0,0.0
10.519810267857142,5.861378797899794,0.0,0.0,0.0,0.0,0.0
10.519810267857142,6.063495308172201,0.0,0.0,0.0,0.0,0.0
10.519810267857142,6.265611818444608,0.0,0.0,0.0,0.0,0.0
10.519810267857142,6.467728328717015,0.0,0.0,0.0,0.0,0.0
10.519810267857142,6.669844838989421,0.0,0.0,0.0,0.0,0.0
10.519810267857142,6.871961349261828,3.9776506299808503,,3.9776506299808503,3.9776506299808503,1.0
10.519810267857142,7.074077859534235,0.0,0.0,0.0,0.0,0.0
10.519810267857142,7.276194369806642,0.0,0.0,0.0,0.0,0.0
10.519810267857142,7.478310880079048,0.0,0.0,0.0,0.0,0.0
10.519810267857142,7.680427390351455,0.0,0.0,0.0,0.0,0.0
10.519810267857142,7.882543900623862,0.0,0.0,0.0,0.0,0.0
10.519810267857142,8.084660410896268,0.0,0.0,0.0,0.0,0.0
10.519810267857142,8.286776921168675,0.0,0.0,0.0,0.0,0.0
10.519810267857142,8.488893431441081,0.0,0.0,0.0,0.0,0.0
10.519810267857142,8.691009941713489,0.0,0.0,0.0,0.0,0.0
10.519810267857142,8.893126451985895,0.0,0.0,0.0,0.0,0.0
10.519810267857142,9.095242962258302,0.0,0.0,0.0,0.0,0.0
10.519810267857142,9.297359472530708,0.0,0.0,0.0,0.0,0.0
10.519810267857142,9.499475982803116,0.0,0.0,0.0,0.0,0.0
10.519810267857142,9.701592493075522,0.0,0.0,0.0,0.0,0.0
10.519810267857142,9.90370900334793,0.0,0.0,0.0,0.0,0.0
10.519810267857142,10.105825513620335,0.0,0.0,0.0,0.0,0.0
10.519810267857142,10.307942023892743,0.0,0.0,0.0,0.0,0.0
10.519810267857142,10.510058534165148,0.0,0.0,0.0,0.0,0.0
10.519810267857142,10.712175044437556,0.0,0.0,0.0,0.0,0.0
10.519810267857142,10.914291554709962,0.0,0.0,0.0,0.0,0.0
10.519810267857142,11.11640806498237,0.0,0.0,0.0,0.0,0.0
10.519810267857142,11.318524575254775,0.0,0.0,0.0,0.0,0.0
10.519810267857142,11.520641085527183,0.0,0.0,0.0,0.0,0.0
10.519810267857142,11.722757595799589,0.0,0.0,0.0,0.0,0.0
10.519810267857142,11.924874106071996,0.0,0.0,0.0,0.0,0.0
10.519810267857142,12.126990616344402,0.0,0.0,0.0,0.0,0.0
10.519810267857142,12.32910712661681,0.0,0.0,0.0,0.0,0.0
10.519810267857142,12.531223636889216,0.0,0.0,0.0,0.0,0.0
10.519810267857142,12.733340147161623,0.0,0.0,0.0,0.0,0.0
10.519810267857142,12.93545665743403,0.0,0.0,0.0,0.0,0.0
10.519810267857142,13.137573167706435,0.0,0.0,0.0,0.0,0.0
10.519810267857142,13.339689677978843,0.0,0.0,0.0,0.0,0.0
10.519810267857142,13.541806188251249,0.0,0.0,0.0,0.0,0.0
10.519810267857142,13.743922698523656,0.0,0.0,0.0,0.0,0.0
10.519810267857142,13.946039208796062,0.0,0.0,0.0,0.0,0.0
10.519810267857142,14.14815571906847,0.0,0.0,0.0,0.0,0.0
10.519810267857142,14.350272229340876,0.0,0.0,0.0,0.0,0.0
10.519810267857142,14.552388739613283,0.0,0.0,0.0,0.0,0.0
10.519810267857142,14.754505249885689,0.0,0.0,0.0,0.0,0.0
10.519810267857142,14.956621760158097,0.0,0.0,0.0,0.0,0.0
10.519810267857142,15.158738270430502,0.0,0.0,0.0,0.0,0.0
10.519810267857142,15.36085478070291,0.0,0.0,0.0,0.0,0.0
10.519810267857142,15.562971290975316,0.0,0.0,0.0,0.0,0.0
10.519810267857142,15.765087801247724,0.0,0.0,0.0,0.0,0.0
10.519810267857142,15.96720431152013,0.0,0.0,0.0,0.0,0.0
10.519810267857142,16.169320821792535,0.0,0.0,0.0,0.0,0.0
10.519810267857142,16.371437332064943,0.0,0.0,0.0,0.0,0.0
10.519810267857142,16.57355384233735,0.0,0.0,0.0,0.0,0.0
10.519810267857142,16.775670352609758,0.0,0.0,0.0,0.0,0.0
10.519810267857142,16.977786862882162,0.0,0.0,0.0,0.0,0.0
10.519810267857142,17.17990337315457,0.0,0.0,0.0,0.0,0.0
10.519810267857142,17.382019883426977,0.0,0.0,0.0,0.0,0.0
10.519810267857142,17.584136393699385,0.0,0.0,0.0,0.0,0.0
10.519810267857142,17.78625290397179,0.0,0.0,0.0,0.0,0.0
10.519810267857142,17.988369414244197,0.0,0.0,0.0,0.0,0.0
10.519810267857142,18.190485924516604,0.0,0.0,0.0,0.0,0.0
10.519810267857142,18.392602434789012,0.0,0.0,0.0,0.0,0.0
10.519810267857142,18.594718945061416,0.0,0.0,0.0,0.0,0.0
10.519810267857142,18.796835455333824,0.0,0.0,0.0,0.0,0.0
10.519810267857142,18.99895196560623,0.0,0.0,0.0,0.0,0.0
10.519810267857142,19.20106847587864,0.0,0.0,0.0,0.0,0.0
10.519810267857142,19.403184986151043,0.0,0.0,0.0,0.0,0.0
10.519810267857142,19.60530149642345,0.0,0.0,0.0,0.0,0.0
10.519810267857142,19.80741800669586,0.0,0.0,0.0,0.0,0.0
10.519810267857142,20.009534516968262,0.0,0.0,0.0,0.0,0.0
10.519810267857142,20.21165102724067,0.0,0.0,0.0,0.0,0.0
10.519810267857142,20.413767537513078,0.0,0.0,0.0,0.0,0.0
10.519810267857142,20.615884047785485,0.0,0.0,0.0,0.0,0.0
10.519810267857142,20.81800055805789,0.0,0.0,0.0,0.0,0.0
10.519810267857142,21.020117068330297,0.0,0.0,0.0,0.0,0.0
10.519810267857142,21.222233578602705,0.0,0.0,0.0,0.0,0.0
10.519810267857142,21.424350088875112,0.0,0.0,0.0,0.0,0.0
10.519810267857142,21.626466599147516,0.0,0.0,0.0,0.0,0.0
10.519810267857142,21.828583109419924,0.0,0.0,0.0,0.0,0.0
10.519810267857142,22.03069961969233,0.0,0.0,0.0,0.0,0.0
10.519810267857142,22.23281612996474,0.0,0.0,0.0,0.0,0.0
10.519810267857142,22.434932640237143,0.0,0.0,0.0,0.0,0.0
10.519810267857142,22.63704915050955,0.0,0.0,0.0,0.0,0.0
10.519810267857142,22.83916566078196,0.0,0.0,0.0,0.0,0.0
10.519810267857142,23.041282171054366,0.0,0.0,0.0,0.0,0.0
10.519810267857142,23.24339868132677,0.0,0.0,0.0,0.0,0.0
10.519810267857142,23.445515191599178,0.0,0.0,0.0,0.0,0.0
10.519810267857142,23.647631701871585,0.0,0.0,0.0,0.0,0.0
10.519810267857142,23.849748212143993,0.0,0.0,0.0,0.0,0.0
10.519810267857142,24.051864722416397,0.0,0.0,0.0,0.0,0.0
15.779715401785714,0.0,0.0,0.0,0.0,0.0,0.0
15.779715401785714,0.2021165102724067,1.1458245197983514,0.03997503071393174,0.050499712839106106,0.050499712839106106,15.0
15.779715401785714,0.4042330205448134,11.593821647092215,0.10055387661318647,0.0287719695084372,0.0287719695084372,139.0
15.779715401785714,0.6063495308172201,58.85483061990958,0.1482001482526861,0.01898212561995635,0.01898212561995635,695.0
15.779715401785714,0.8084660410896268,83.26943025884628,0.40409422708115744,0.04573441150525892,0.04573441150525892,392.0
15.779715401785714,1.0105825513620335,118.46076545533047,1.0370492655106869,0.0756365356225902,0.0756365356225902,259.0
15.779715401785714,1.2126990616344402,43.75147344421273,0.6423467271683886,0.08630767219408039,0.08630767219408039,103.0
15.779715401785714,1.414815571906847,57.46341282003442,1.0807848108136107,0.17515829276253397,0.17515829276253397,65.0
15.779715401785714,1.6169320821792537,90.5374804689337,1.9416971387391981,0.11664845425980301,0.11664845425980301,69.0
15.779715401785714,1.8190485924516604,121.32050104651454,4.053917797544471,0.19471928259741628,0.19471928259741628,54.0
15.779715401785714,2.021165102724067,107.35227987968787,3.751363320643386,0.1555905633757265,0.1555905633757265,62.0
15.779715401785714,2.2232816129964736,147.4355155203894,6.6361614969583504,0.4279035951230862,0.4279035951230862,36.0
15.779715401785714,2.4253981232688804,134.09516190872506,6.349528831536699,0.5598042247804188,0.5598042247804188,40.0
15.779715401785714,2.627514633541287,62.79630281755575,2.746077767172036,0.524982508442423,0.524982508442423,24.0
15.779715401785714,2.829631143813694,116.3028155976299,9.945473060871054,1.0956654132248316,1.0956654132248316,23.0
15.779715401785714,3.0317476540861006,88.56480696621892,5.36869302686083,0.9185843225388819,0.9185843225388819,23.0
15.779715401785714,3.2338641643585073,37.99345024120086,3.6503340308685446,0.8116746331872073,0.8116746331872073,14.0
15.779715401785714,3.435980674630914,51.90462086290731,13.857428142385745,1.0769254964131856,1.0769254964131856,8.0
15.779715401785714,3.638097184903321,61.7949939207218,4.985692891789547,1.32690052015788,1.32690052015788,15.0
15.779715401785714,3.8402136951757275,38.98885904309271,2.7905433505298345,2.303240651886745,2.303240651886745,11.0
15.779715401785714,4.042330205448134,22.031786065300125,2.292588179381685,0.903244922005665,0.903244922005665,9.0
15.779715401785714,4.2444467157205406,31.830916950948676,10.756520872551478,4.920794834169988,4.920794834169988,3.0
15.779715401785714,4.446563225992947,34.56707472239307,2.929664552522946,2.78234267434204,2.78234267434204,8.0
15.779715401785714,4.648679736265354,16.18145734922818,4.771681496974107,2.66973367733369,2.66973367733369,3.0
15.779715401785714,4.850796246537761,25.1069968799331,4.6880984500229435,5.66468807039235,5.66468807039235,3.0
15.779715401785714,5.0529127568101675,6.24220378825758,,6.24220378825758,6.24220378825758,1.0
15.779715401785714,5.255029267082574,0.0,0.0,0.0,0.0,0.0
15.779715401785714,5.457145777354981,0.0,0.0,0.0,0.0,0.0
15.779715401785714,5.659262287627388,0.0,0.0,0.0,0.0,0.0
15.779715401785714,5.861378797899794,40.070627213665205,,40.070627213665205,40.070627213665205,1.0
15.779715401785714,6.063495308172201,4.25668364796768,,4.25668364796768,4.25668364796768,1.0
15.779715401785714,6.265611818444608,8.995160069589161,,8.995160069589161,8.995160069589161,1.0
15.779715401785714,6.467728328717015,0.0,0.0,0.0,0.0,0.0
15.779715401785714,6.669844838989421,0.0,0.0,0.0,0.0,0.0
15.779715401785714,6.871961349261828,0.0,0.0,0.0,0.0,0.0
15.779715401785714,7.074077859534235,0.0,0.0,0.0,0.0,0.0
15.779715401785714,7.276194369806642,0.0,0.0,0.0,0.0,0.0
15.779715401785714,7.478310880079048,0.0,0.0,0.0,0.0,0.0
15.779715401785714,7.680427390351455,0.0,0.0,0.0,0.0,0.0
15.779715401785714,7.882543900623862,0.0,0.0,0.0,0.0,0.0
15.779715401785714,8.084660410896268,0.0,0.0,0.0,0.0,0.0
15.779715401785714,8.286776921168675,0.0,0.0,0.0,0.0,0.0
15.779715401785714,8.488893431441081,0.0,0.0,0.0,0.0,0.0
15.779715401785714,8.691009941713489,0.0,0.0,0.0,0.0,0.0
15.779715401785714,8.893126451985895,0.0,0.0,0.0,0.0,0.0
15.779715401785714,9.095242962258302,0.0,0.0,0.0,0.0,0.0
15.779715401785714,9.297359472530708,0.0,0.0,0.0,0.0,0.0
15.779715401785714,9.499475982803116,0.0,0.0,0.0,0.0,0.0
15.779715401785714,9.701592493075522,0.0,0.0,0.0,0.0,0.0
15.779715401785714,9.90370900334793,0.0,0.0,0.0,0.0,0.0
15.779715401785714,10.105825513620335,0.0,0.0,0.0,0.0,0.0
15.779715401785714,10.307942023892743,0.0,0.0,0.0,0.0,0.0
15.779715401785714,10.510058534165148,0.0,0.0,0.0,0.0,0.0
15.779715401785714,10.712175044437556,0.0,0.0,0.0,0.0,0.0
15.779715401785714,10.914291554709962,0.0,0.0,0.0,0.0,0.0
15.779715401785714,11.11640806498237,0.0,0.0,0.0,0.0,0.0
15.779715401785714,11.318524575254775,0.0,0.0,0.0,0.0,0.0
15.779715401785714,11.520641085527183,0.0,0.0,0.0,0.0,0.0
15.779715401785714,11.722757595799589,0.0,0.0,0.0,0.0,0.0
15.779715401785714,11.924874106071996,0.0,0.0,0.0,0.0,0.0
15.779715401785714,12.126990616344402,0.0,0.0,0.0,0.0,0.0
15.779715401785714,12.32910712661681,0.0,0.0,0.0,0.0,0.0
15.779715401785714,12.531223636889216,0.0,0.0,0.0,0.0,0.0
15.779715401785714,12.733340147161623,0.0,0.0,0.0,0.0,0.0
15.779715401785714,12.93545665743403,0.0,0.0,0.0,0.0,0.0
15.779715401785714,13.137573167706435,0.0,0.0,0.0,0.0,0.0
15.779715401785714,13.339689677978843,0.0,0.0,0.0,0.0,0.0
15.779715401785714,13.541806188251249,0.0,0.0,0.0,0.0,0.0
15.779715401785714,13.743922698523656,0.0,0.0,0.0,0.0,0.0
15.779715401785714,13.946039208796062,0.0,0.0,0.0,0.0,0.0
15.779715401785714,14.14815571906847,0.0,0.0,0.0,0.0,0.0
15.779715401785714,14.350272229340876,0.0,0.0,0.0,0.0,0.0
15.779715401785714,14.552388739613283,0.0,0.0,0.0,0.0,0.0
15.779715401785714,14.754505249885689,0.0,0.0,0.0,0.0,0.0
15.779715401785714,14.956621760158097,0.0,0.0,0.0,0.0,0.0
15.779715401785714,15.158738270430502,0.0,0.0,0.0,0.0,0.0
15.779715401785714,15.36085478070291,0.0,0.0,0.0,0.0,0.0
15.779715401785714,15.562971290975316,0.0,0.0,0.0,0.0,0.0
15.779715401785714,15.765087801247724,0.0,0.0,0.0,0.0,0.0
15.779715401785714,15.96720431152013,0.0,0.0,0.0,0.0,0.0
15.779715401785714,16.169320821792535,0.0,0.0,0.0,0.0,0.0
15.779715401785714,16.371437332064943,0.0,0.0,0.0,0.0,0.0
